created_at,2019-05-08,2018-08-11,2020-02-02,2019-08-06,2019-11-04,2020-05-02,2020-07-31,2019-02-07,2018-11-09
2013-01-20 00:00:00+00:00,-0.10810810810810811,0.5135135135135135,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.16216216216216217,0.08108108108108109,-0.05405405405405406,0.10810810810810811
2013-02-03 00:00:00+00:00,0.5161290322580645,0.2903225806451613,0.0,0.6129032258064516,0.16129032258064516,0.03225806451612903,-0.16129032258064516,0.41935483870967744,0.6451612903225806
2013-02-17 00:00:00+00:00,0.3076923076923077,0.23076923076923078,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.0
2013-03-03 00:00:00+00:00,0.2,0.8,0.2,0.4666666666666667,0.6,0.26666666666666666,0.2,0.3333333333333333,0.5333333333333333
2013-03-17 00:00:00+00:00,0.16666666666666666,0.6111111111111112,0.0,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.5555555555555556,-0.05555555555555555,0.2777777777777778
2013-03-31 00:00:00+00:00,-0.7222222222222222,0.1388888888888889,-0.7037037037037037,-0.7037037037037037,-0.7129629629629629,-0.6944444444444444,-0.7037037037037037,-0.6574074074074074,0.12962962962962962
2013-04-14 00:00:00+00:00,-0.73,0.915,-0.795,-0.77,-0.765,0.03,-0.815,0.105,0.93
2013-04-28 00:00:00+00:00,0.5517241379310345,0.7241379310344828,0.6551724137931034,0.5517241379310345,0.6896551724137931,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.3103448275862069
2013-05-12 00:00:00+00:00,0.15,0.65,0.3,0.35,0.45,0.2,0.2,0.5,0.85
2013-05-26 00:00:00+00:00,0.10344827586206896,0.1724137931034483,0.13793103448275862,0.3103448275862069,0.3793103448275862,-0.034482758620689655,0.10344827586206896,-0.034482758620689655,0.13793103448275862
2013-06-09 00:00:00+00:00,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.7333333333333333,0.6,0.6666666666666666,0.6666666666666666
2013-06-23 00:00:00+00:00,0.3157894736842105,0.5263157894736842,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.5263157894736842,0.15789473684210525,0.21052631578947367
2013-07-07 00:00:00+00:00,0.5294117647058824,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.5294117647058824,0.47058823529411764,0.6470588235294118,0.7647058823529411
2013-07-21 00:00:00+00:00,0.11764705882352941,0.6470588235294118,0.0,-0.08823529411764706,-0.2647058823529412,0.14705882352941177,0.11764705882352941,0.29411764705882354,0.5588235294117647
2013-08-04 00:00:00+00:00,0.375,0.1875,0.125,0.0,0.125,0.0,0.0625,0.1875,0.25
2013-08-18 00:00:00+00:00,0.25,0.16666666666666666,0.041666666666666664,0.25,0.16666666666666666,0.375,0.20833333333333334,0.125,0.08333333333333333
2013-09-01 00:00:00+00:00,0.34782608695652173,0.6521739130434783,0.30434782608695654,0.17391304347826086,0.34782608695652173,0.08695652173913043,0.391304347826087,0.34782608695652173,0.4782608695652174
2013-09-15 00:00:00+00:00,0.4482758620689655,0.4827586206896552,0.10344827586206896,0.3103448275862069,0.2413793103448276,0.3448275862068966,0.5172413793103449,0.41379310344827586,0.4827586206896552
2013-09-29 00:00:00+00:00,-0.125,0.5416666666666666,0.375,0.4583333333333333,0.5,0.4583333333333333,0.3333333333333333,0.16666666666666666,0.2916666666666667
2013-10-13 00:00:00+00:00,0.391304347826087,0.7391304347826086,0.43478260869565216,0.391304347826087,0.2608695652173913,0.43478260869565216,0.4782608695652174,0.6086956521739131,0.5652173913043478
2013-10-27 00:00:00+00:00,0.16666666666666666,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.0,0.16666666666666666,0.16666666666666666
2013-11-10 00:00:00+00:00,0.2616822429906542,0.8037383177570093,0.07476635514018691,0.14018691588785046,0.11214953271028037,0.1308411214953271,0.12149532710280374,0.08411214953271028,0.32710280373831774
2013-11-24 00:00:00+00:00,0.6428571428571429,0.9523809523809523,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5952380952380952,0.047619047619047616,0.21428571428571427,0.7142857142857143
2013-12-08 00:00:00+00:00,0.5625,0.8541666666666666,0.0625,0.0,0.08333333333333333,0.16666666666666666,0.1875,0.6875,0.7708333333333334
2013-12-22 00:00:00+00:00,0.06976744186046512,0.3953488372093023,0.18604651162790697,-0.11627906976744186,0.06976744186046512,0.27906976744186046,0.2558139534883721,0.0,0.11627906976744186
2014-01-05 00:00:00+00:00,0.3448275862068966,0.7241379310344828,-0.2413793103448276,0.3448275862068966,0.3448275862068966,-0.13793103448275862,-0.27586206896551724,0.27586206896551724,-0.06896551724137931
2014-01-19 00:00:00+00:00,0.6216216216216216,0.8108108108108109,0.5135135135135135,0.5135135135135135,0.5945945945945946,0.5675675675675675,0.35135135135135137,0.35135135135135137,0.6216216216216216
2014-02-02 00:00:00+00:00,0.2391304347826087,0.5652173913043478,0.15217391304347827,0.3695652173913043,0.21739130434782608,0.21739130434782608,0.2608695652173913,0.15217391304347827,0.2391304347826087
2014-02-16 00:00:00+00:00,0.42857142857142855,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857143,1.0,0.8571428571428571
2014-03-02 00:00:00+00:00,0.2,0.4,0.4,0.16,0.28,0.52,0.2,0.56,0.28
2014-03-16 00:00:00+00:00,0.07407407407407407,0.6666666666666666,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.4074074074074074,0.4444444444444444,0.07407407407407407,0.37037037037037035
2014-03-30 00:00:00+00:00,0.9481481481481482,0.14962962962962964,0.9259259259259259,0.9051851851851852,0.957037037037037,0.9422222222222222,0.9466666666666667,0.9511111111111111,0.9511111111111111
2014-04-13 00:00:00+00:00,0.3541666666666667,0.6666666666666666,0.4166666666666667,0.375,0.3958333333333333,0.4583333333333333,0.4791666666666667,0.5416666666666666,0.5416666666666666
2014-04-27 00:00:00+00:00,0.3,0.625,0.225,0.5,0.425,0.375,0.4,0.5,0.525
2014-05-11 00:00:00+00:00,0.4492753623188406,0.8695652173913043,0.3333333333333333,0.391304347826087,0.36231884057971014,0.3333333333333333,0.17391304347826086,0.4782608695652174,0.5942028985507246
2014-05-25 00:00:00+00:00,0.5625,0.7708333333333334,0.25,0.5208333333333334,0.1875,0.25,0.625,0.5625,0.625
2014-06-08 00:00:00+00:00,0.35,0.5,0.3,0.35,0.45,0.45,0.45,0.0,0.4
2014-06-22 00:00:00+00:00,0.38095238095238093,0.6190476190476191,0.14285714285714285,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.38095238095238093,0.42857142857142855,0.5714285714285714
2014-07-06 00:00:00+00:00,0.25,0.75,0.4375,0.625,0.625,0.5625,0.3125,0.625,0.4375
2014-07-20 00:00:00+00:00,0.4418604651162791,0.46511627906976744,0.046511627906976744,0.4883720930232558,0.23255813953488372,0.2558139534883721,0.3023255813953488,0.46511627906976744,0.4883720930232558
2014-08-03 00:00:00+00:00,0.1111111111111111,0.4222222222222222,0.2,0.17777777777777778,0.15555555555555556,0.28888888888888886,0.4222222222222222,0.17777777777777778,0.35555555555555557
